ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE
10,1000,75,10,2,10,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,75,10,2,100,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,75,12,1,10,1,-52398.057349999974,6.8557919621749415,12783.707048275865,-1073.9227455583773,423,11.903749223254492,68
10,1000,75,12,1,100,1,-52398.057349999974,6.8557919621749415,12783.707048275865,-1073.9227455583773,423,11.903749223254492,68
10,1000,75,12,2,10,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,75,12,2,100,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,75,15,1,10,1,-52398.057349999974,6.8557919621749415,12783.707048275865,-1073.9227455583773,423,11.903749223254492,68
10,1000,75,15,1,100,1,-52398.057349999974,6.8557919621749415,12783.707048275865,-1073.9227455583773,423,11.903749223254492,68
10,1000,75,15,2,10,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,75,15,2,100,1,36035.43830000009,9.090909090909092,12855.088760000006,-1105.3316845,220,11.630073524776451,39
10,1000,100,3,1,10,1,107409.68544999923,15.839243498817968,8967.208608955225,-1385.9362116573056,423,6.470145258873218,44
10,1000,100,3,1,100,1,107409.68544999923,15.839243498817968,8967.208608955225,-1385.9362116573056,423,6.470145258873218,44
10,1000,100,3,2,10,1,90474.03869999982,17.647058823529413,8926.984656410257,-1415.815180769232,221,6.305190661651263,26
10,1000,100,3,2,100,1,90474.03869999982,17.647058823529413,8926.984656410257,-1415.815180769232,221,6.305190661651263,26
10,1000,100,5,1,10,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,5,1,100,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,5,2,10,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,5,2,100,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,7,1,10,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,7,1,100,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,7,2,10,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,7,2,100,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,10,1,10,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,10,1,100,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,10,2,10,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,10,2,100,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,12,1,10,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,12,1,100,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,12,2,10,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,12,2,100,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,15,1,10,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,15,1,100,1,37239.11989999942,10.401891252955082,12756.354917045457,-1382.6926027704505,423,9.225734549737242,48
10,1000,100,15,2,10,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,100,15,2,100,1,73741.45094999997,12.272727272727273,12825.883516666669,-1412.2145284974108,220,9.0821070438309,28
10,1000,125,3,1,10,1,124981.86720000033,18.67612293144208,8942.380730379744,-1690.3087514534884,423,5.290383027769473,31
10,1000,125,3,1,100,1,124981.86720000033,18.67612293144208,8942.380730379744,-1690.3087514534884,423,5.290383027769473,31
10,1000,125,3,2,10,1,129144.16920000018,21.71945701357466,8886.588704166667,-1719.1450208092474,221,5.169190845798171,15
10,1000,125,3,2,100,1,129144.16920000018,21.71945701357466,8886.588704166667,-1719.1450208092474,221,5.169190845798171,15
10,1000,125,5,1,10,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,5,1,100,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,5,2,10,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,5,2,100,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,7,1,10,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,7,1,100,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,7,2,10,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,7,2,100,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,10,1,10,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,10,1,100,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,10,2,10,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,10,2,100,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,12,1,10,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,12,1,100,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,12,2,10,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,12,2,100,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,15,1,10,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,15,1,100,1,50698.93120000053,12.529550827423167,12730.069260377364,-1686.4722691891889,423,7.548341880828935,48
10,1000,125,15,2,10,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,125,15,2,100,1,115531.98415000035,15.454545454545453,12774.693563235298,-1714.0193387096763,220,7.453062678308029,28
10,1000,150,3,1,10,1,149056.88765000025,21.27659574468085,9040.22199222222,-1995.6849599099073,423,4.529884312316674,31
10,1000,150,3,1,100,1,149056.88765000025,21.27659574468085,9040.22199222222,-1995.6849599099073,423,4.529884312316674,31
10,1000,150,3,2,10,1,118360.11795000033,23.52941176470588,8859.6488625,-2025.6900763313593,221,4.373644796910558,15
10,1000,150,3,2,100,1,118360.11795000033,23.52941176470588,8859.6488625,-2025.6900763313593,221,4.373644796910558,15
10,1000,150,5,1,10,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,5,1,100,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,5,2,10,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,5,2,100,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,7,1,10,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,7,1,100,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,7,2,10,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,7,2,100,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,10,1,10,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,10,1,100,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,10,2,10,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,10,2,100,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,12,1,10,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,12,1,100,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,12,2,10,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,12,2,100,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,15,1,10,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,15,1,100,1,173427.72585000016,16.312056737588655,12744.543264492753,-1994.1970604519756,423,6.390814387021642,47
10,1000,150,15,2,10,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,150,15,2,100,1,145863.0988500004,18.181818181818183,12740.823563750004,-2020.9435761111092,220,6.304393509227557,28
10,1000,200,3,1,10,1,145899.36614999964,25.768321513002363,9034.212563302746,-2671.432494426752,423,3.3817858329380504,23
10,1000,200,3,1,100,1,145899.36614999964,25.768321513002363,9034.212563302746,-2671.432494426752,423,3.3817858329380504,23
10,1000,200,3,2,10,1,75503.48365000007,26.244343891402718,8853.536435344826,-2687.1265619631895,221,3.294796962922548,15
10,1000,200,3,2,100,1,75503.48365000007,26.244343891402718,8853.536435344826,-2687.1265619631895,221,3.294796962922548,15
10,1000,200,5,1,10,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,5,1,100,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,5,2,10,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,5,2,100,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,7,1,10,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,7,1,100,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,7,2,10,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,7,2,100,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,10,1,10,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,10,1,100,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,10,2,10,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,10,2,100,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,12,1,10,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,12,1,100,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,12,2,10,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,12,2,100,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,15,1,10,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,15,1,100,1,160544.78724999976,19.858156028368796,12708.939186904763,-2675.5342314159293,423,4.7500566569761355,47
10,1000,200,15,2,10,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1000,200,15,2,100,1,84849.42310000019,20.0,12721.633325000003,-2698.3093363636353,220,4.7146682382029095,28
10,1500,75,3,1,10,1,49533.63339999983,11.82033096926714,9031.710147000003,-1077.887061528152,423,8.37908763298029,44
10,1500,75,3,1,100,1,49533.63339999983,11.82033096926714,9031.710147000003,-1077.887061528152,423,8.37908763298029,44
10,1500,75,3,2,10,1,63951.621350000016,13.574660633484163,9207.033808333337,-1111.3057219895284,221,8.284879332619951,39
10,1500,75,3,2,100,1,63951.621350000016,13.574660633484163,9207.033808333337,-1111.3057219895284,221,8.284879332619951,39
10,1500,75,5,1,10,1,-19230.014250000066,6.382978723404255,15038.544203703706,-1073.9159286616177,423,14.003465077983988,83
10,1500,75,5,1,100,1,-19230.014250000066,6.382978723404255,15038.544203703706,-1073.9159286616177,423,14.003465077983988,83
10,1500,75,5,2,10,1,49370.4615,8.181818181818182,15143.441355555558,-1105.0073410891089,220,13.704380769660766,47
10,1500,75,5,2,100,1,49370.4615,8.181818181818182,15143.441355555558,-1105.0073410891089,220,13.704380769660766,47
10,1500,75,7,1,10,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,7,1,100,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,7,2,10,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,7,2,100,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,10,1,10,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,10,1,100,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,10,2,10,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,10,2,100,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,12,1,10,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,12,1,100,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,12,2,10,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,12,2,100,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,15,1,10,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,15,1,100,1,-34210.72575000015,4.964539007092199,18902.197642857143,-1072.5295429104497,423,17.62394124040961,117
10,1500,75,15,2,10,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,75,15,2,100,1,18361.200899999938,5.909090909090909,18961.443592307693,-1102.1138444444443,220,17.204614285437827,69
10,1500,100,3,1,10,1,115208.22269999926,15.839243498817968,9083.604687313435,-1385.9362116573056,423,6.554128978599412,44
10,1500,100,3,1,100,1,115208.22269999926,15.839243498817968,9083.604687313435,-1385.9362116573056,423,6.554128978599412,44
10,1500,100,3,2,10,1,96899.03869999982,17.647058823529413,9091.728246153847,-1415.815180769232,221,6.421550192175638,26
10,1500,100,3,2,100,1,96899.03869999982,17.647058823529413,9091.728246153847,-1415.815180769232,221,6.421550192175638,26
10,1500,100,5,1,10,1,65583.75929999936,9.456264775413711,14873.226897499999,-1382.102654308096,423,10.761304054470388,64
10,1500,100,5,1,100,1,65583.75929999936,9.456264775413711,14873.226897499999,-1382.102654308096,423,10.761304054470388,64
10,1500,100,5,2,10,1,98852.31344999989,11.363636363636363,14960.581503999996,-1411.08832897436,220,10.602158062545946,34
10,1500,100,5,2,100,1,98852.31344999989,11.363636363636363,14960.581503999996,-1411.08832897436,220,10.602158062545946,34
10,1500,100,7,1,10,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,7,1,100,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,7,2,10,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,7,2,100,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,10,1,10,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,10,1,100,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,10,2,10,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,10,2,100,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,12,1,10,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,12,1,100,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,12,2,10,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,12,2,100,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,15,1,10,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,15,1,100,1,23964.179549999404,7.092198581560284,18926.806521666666,-1383.816834860053,423,13.677248350270833,67
10,1500,100,15,2,10,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,100,15,2,100,1,55113.004849999954,8.181818181818182,18907.664230555558,-1412.0047094059412,220,13.390652385649899,40
10,1500,125,3,1,10,1,132251.08275000032,18.67612293144208,9034.396117088605,-1690.3087514534884,423,5.344820056880124,31
10,1500,125,3,1,100,1,132251.08275000032,18.67612293144208,9034.396117088605,-1690.3087514534884,423,5.344820056880124,31
10,1500,125,3,2,10,1,135569.16920000018,21.71945701357466,9020.442870833333,-1719.1450208092474,221,5.247051738885396,15
10,1500,125,3,2,100,1,135569.16920000018,21.71945701357466,9020.442870833333,-1719.1450208092474,221,5.247051738885396,15
10,1500,125,5,1,10,1,45948.58735000038,10.874704491725769,14818.24871630435,-1686.1826355437663,423,8.788044903288728,51
10,1500,125,5,1,100,1,45948.58735000038,10.874704491725769,14818.24871630435,-1686.1826355437663,423,8.788044903288728,51
10,1500,125,5,2,10,1,121065.34845000022,13.636363636363635,14882.301981666666,-1712.6511105263148,220,8.68962854734213,28
10,1500,125,5,2,100,1,121065.34845000022,13.636363636363635,14882.301981666666,-1712.6511105263148,220,8.68962854734213,28
10,1500,125,7,1,10,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,7,1,100,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,7,2,10,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,7,2,100,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,10,1,10,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,10,1,100,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,10,2,10,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,10,2,100,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,12,1,10,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,12,1,100,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,12,2,10,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,12,2,100,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,15,1,10,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,15,1,100,1,-12157.76024999968,8.037825059101655,18909.33209117647,-1683.9975613110537,423,11.228835792645011,67
10,1500,125,15,2,10,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,125,15,2,100,1,57005.25945000014,9.545454545454547,18890.374154761907,-1706.9979788944722,220,11.066430299464182,40
10,1500,150,3,1,10,1,168850.37185000026,21.27659574468085,9260.149594444441,-1995.6849599099073,423,4.640085875509368,31
10,1500,150,3,1,100,1,168850.37185000026,21.27659574468085,9260.149594444441,-1995.6849599099073,423,4.640085875509368,31
10,1500,150,3,2,10,1,128485.11795000033,23.52941176470588,9054.36040096154,-2025.6900763313593,221,4.469765887069706,15
10,1500,150,3,2,100,1,128485.11795000033,23.52941176470588,9054.36040096154,-2025.6900763313593,221,4.469765887069706,15
10,1500,150,5,1,10,1,189338.56395000045,14.420803782505912,14939.28441311476,-1994.3585227900535,423,7.490771715516378,51
10,1500,150,5,1,100,1,189338.56395000045,14.420803782505912,14939.28441311476,-1994.3585227900535,423,7.490771715516378,51
10,1500,150,5,2,10,1,148925.13650000034,15.909090909090908,14929.843029999998,-2019.5641597297279,220,7.392606448313092,28
10,1500,150,5,2,100,1,148925.13650000034,15.909090909090908,14929.843029999998,-2019.5641597297279,220,7.392606448313092,28
10,1500,150,7,1,10,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,7,1,100,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,7,2,10,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,7,2,100,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,10,1,10,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,10,1,100,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,10,2,10,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,10,2,100,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,12,1,10,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,12,1,100,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,12,2,10,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,12,2,100,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,15,1,10,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,15,1,100,1,181642.93015000032,11.583924349881796,18921.288025510206,-1993.3159975935814,423,9.492367516416271,66
10,1500,150,15,2,10,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,150,15,2,100,1,99828.8565000004,11.818181818181818,18894.36062692308,-2017.6521639175237,220,9.364528219887674,40
10,1500,200,3,1,10,1,160958.1761999997,25.768321513002363,9172.366783944948,-2671.432494426752,423,3.433501240656727,23
10,1500,200,3,1,100,1,160958.1761999997,25.768321513002363,9172.366783944948,-2671.432494426752,423,3.433501240656727,23
10,1500,200,3,2,10,1,85628.48365000007,26.244343891402718,9028.105400862067,-2687.1265619631895,221,3.359761884183906,15
10,1500,200,3,2,100,1,85628.48365000007,26.244343891402718,9028.105400862067,-2687.1265619631895,221,3.359761884183906,15
10,1500,200,5,1,10,1,200720.1939000003,17.96690307328605,14850.47612039474,-2674.1094848703174,423,5.5534286103154535,47
10,1500,200,5,1,100,1,200720.1939000003,17.96690307328605,14850.47612039474,-2674.1094848703174,423,5.5534286103154535,47
10,1500,200,5,2,10,1,94052.01085000022,17.727272727272727,14919.918996153847,-2695.164806629833,220,5.53580952060978,28
10,1500,200,5,2,100,1,94052.01085000022,17.727272727272727,14919.918996153847,-2695.164806629833,220,5.53580952060978,28
10,1500,200,7,1,10,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,7,1,100,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,7,2,10,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,7,2,100,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,10,1,10,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,10,1,100,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,10,2,10,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,10,2,100,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,12,1,10,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,12,1,100,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,12,2,10,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,12,2,100,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,15,1,10,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,15,1,100,1,186326.1905999998,14.420803782505912,18899.691841803284,-2670.0414689226523,423,7.078426332243151,68
10,1500,200,15,2,10,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
10,1500,200,15,2,100,1,55401.427450000105,13.636363636363635,18883.49040666667,-2690.0172881578933,220,7.019839794263168,40
