ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,SCORE
75,100000000,200,5,1,100,1,425962.5,25.37878787878788,14769.216417910447,-2860.786802030457,264,5.1626414129944695,1.4129281034911685
75,100000000,200,4,1,100,1,313125.0,28.78787878787879,11171.052631578948,-2850.398936170213,264,3.9191190011417625,1.0386433369267767
75,100000000,200,3,1,100,1,262787.5,33.70786516853933,8539.583333333334,-2857.4858757062148,267,2.9884953783797146,0.8716726096691267
75,100000000,200,2,1,100,1,135300.0,38.95131086142322,5768.990384615385,-2850.7668711656443,267,2.023662630208872,0.44879343229123475
75,100000000,200,1,1,100,1,122987.5,56.17977528089888,3044.083333333333,-2851.4957264957266,267,1.0675391532409142,0.4079525665478066
