ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,SCORE
75,25,10,1,2,100,1,16475.0,47.333333333333336,648.943661971831,-374.6835443037975,150,1.7319780167491436,0.05464798076125715
75,25,10,2,2,100,1,16475.0,47.333333333333336,648.943661971831,-374.6835443037975,150,1.7319780167491436,0.05464798076125715
50,100,100,1,2,100,1,16362.5,51.798561151079134,1590.798611111111,-1465.2985074626863,139,1.085648148148148,0.054274815490505016
50,100,100,2,2,100,1,16362.5,51.798561151079134,1590.798611111111,-1465.2985074626863,139,1.085648148148148,0.054274815490505016
100,10,100,1,1,100,1,16325.0,79.43661971830987,464.9822695035461,-1572.6027397260275,355,0.2956768786912793,0.05415042706692097
100,10,100,2,1,100,1,16325.0,79.43661971830987,464.9822695035461,-1572.6027397260275,355,0.2956768786912793,0.05415042706692097
100,75,100,1,5,100,1,16275.0,61.11111111111112,1396.590909090909,-1419.642857142857,54,0.9837621497998856,0.05398457583547558
100,75,100,2,5,100,1,16275.0,61.11111111111112,1396.590909090909,-1419.642857142857,54,0.9837621497998856,0.05398457583547558
100,400,75,1,1,100,1,16250.0,35.2112676056338,2404.1,-1235.9239130434785,355,1.945184468580977,0.053901650219752885
75,1600,25,2,5,100,1,16225.0,11.11111111111111,7664.583333333333,-620.0520833333334,54,12.361192776144476,0.053818724604030185
75,1600,200,2,1,100,1,16212.5,33.5483870967742,5671.394230769231,-2784.526699029126,310,2.03675340327915,0.05377726179616884
50,200,10,1,1,100,1,16175.0,13.553113553113551,3104.7297297297296,-418.2203389830509,273,7.42366987047838,0.05365287337258479
10,75,75,2,5,100,1,16162.5,59.61538461538461,1317.3387096774193,-1175.0,52,1.1211393273850376,0.05361141056472344
10,75,75,1,5,100,1,16162.5,59.61538461538461,1317.3387096774193,-1175.0,52,1.1211393273850376,0.05361141056472344
10,400,200,2,10,100,1,32187.5,48.27586206896552,5189.285714285715,-2697.5,29,1.923738911690719,0.053383365121486025
50,800,175,2,2,100,1,16062.5,30.215827338129497,6286.9047619047615,-2556.572164948453,139,2.4591149227471623,0.053279708101832655
25,100,10,1,2,100,1,16025.0,22.62773722627737,1821.774193548387,-381.6037735849056,137,4.773994178396268,0.05315531967824861
25,100,10,2,2,100,1,16025.0,22.62773722627737,1821.774193548387,-381.6037735849056,137,4.773994178396268,0.05315531967824861
75,400,10,1,5,100,1,16000.0,18.51851851851852,3450.0,-420.45454545454544,54,8.205405405405406,0.05307239406252592
100,75,10,2,1,100,1,15962.5,24.225352112676056,1458.2848837209303,-406.87732342007433,355,3.584089846696485,0.05294800563894187
100,75,10,1,1,100,1,15962.5,24.225352112676056,1458.2848837209303,-406.87732342007433,355,3.584089846696485,0.05294800563894187
25,25,175,2,2,100,1,15937.5,83.94160583941606,593.4782608695652,-2377.840909090909,137,0.2495870344397693,0.05286508002321917
25,25,175,1,2,100,1,15937.5,83.94160583941606,593.4782608695652,-2377.840909090909,137,0.2495870344397693,0.05286508002321917
100,75,25,1,5,100,1,15900.0,40.74074074074074,1433.5227272727273,-488.671875,54,2.933507739263135,0.052740691599635126
100,75,25,2,5,100,1,15900.0,40.74074074074074,1433.5227272727273,-488.671875,54,2.933507739263135,0.052740691599635126
25,1600,150,2,1,100,1,15887.5,25.203252032520325,6621.169354838709,-2144.701086956521,246,3.0872224549643907,0.05269922879177378
10,75,100,1,5,100,1,15875.0,63.46153846153846,1312.121212121212,-1443.421052631579,52,0.9090356619982872,0.05265776598391243
25,25,150,2,2,100,1,15875.0,82.48175182481752,595.6858407079646,-2143.2291666666665,137,0.2779384724566931,0.05265776598391243
100,25,10,2,2,100,1,15875.0,41.935483870967744,734.6153846153846,-354.1666666666667,155,2.0742081447963803,0.05265776598391243
10,75,100,2,5,100,1,15875.0,63.46153846153846,1312.121212121212,-1443.421052631579,52,0.9090356619982872,0.05265776598391243
50,100,175,1,5,100,1,15875.0,67.9245283018868,1672.5694444444443,-2608.0882352941176,53,0.6413009428938383,0.05265776598391243
50,100,175,2,5,100,1,15875.0,67.9245283018868,1672.5694444444443,-2608.0882352941176,53,0.6413009428938383,0.05265776598391243
25,25,150,1,2,100,1,15875.0,82.48175182481752,595.6858407079646,-2143.2291666666665,137,0.2779384724566931,0.05265776598391243
100,25,10,1,2,100,1,15875.0,41.935483870967744,734.6153846153846,-354.1666666666667,155,2.0742081447963803,0.05265776598391243
10,200,125,1,2,100,1,15837.5,39.69465648854962,3037.5,-1798.892405063291,131,1.6885390095874748,0.05253337756032839
10,200,125,2,2,100,1,15837.5,39.69465648854962,3037.5,-1798.892405063291,131,1.6885390095874748,0.05253337756032839
10,100,75,1,2,100,1,15825.0,45.80152671755725,1621.6666666666667,-1147.5352112676055,131,1.4131737751866624,0.052491914752467034
10,100,75,2,2,100,1,15825.0,45.80152671755725,1621.6666666666667,-1147.5352112676055,131,1.4131737751866624,0.052491914752467034
50,100,100,2,5,100,1,15800.0,54.71698113207547,1715.0862068965516,-1414.0625,53,1.2128786435511525,0.05240898913674434
50,100,100,1,5,100,1,15800.0,54.71698113207547,1715.0862068965516,-1414.0625,53,1.2128786435511525,0.05240898913674434
100,50,25,1,5,100,1,15725.0,46.2962962962963,1200.5,-492.6724137931034,54,2.4367104111986,0.05216021228957625
100,50,25,2,5,100,1,15725.0,46.2962962962963,1200.5,-492.6724137931034,54,2.4367104111986,0.05216021228957625
100,200,100,2,1,100,1,15725.0,34.647887323943664,3010.670731707317,-1528.3943965517242,355,1.9698258109947404,0.05216021228957625
25,12800,150,2,2,100,1,15650.0,28.46715328467153,5781.089743589743,-2140.9438775510203,137,2.700252820360059,0.05191143544240816
100,25,50,2,5,100,1,15650.0,72.22222222222221,735.5769230769231,-869.1666666666666,54,0.8463013496570544,0.05191143544240816
100,25,50,1,5,100,1,15650.0,72.22222222222221,735.5769230769231,-869.1666666666666,54,0.8463013496570544,0.05191143544240816
25,6400,150,2,2,100,1,15650.0,28.46715328467153,5781.089743589743,-2140.9438775510203,137,2.700252820360059,0.05191143544240816
100,200,10,1,2,100,1,15600.0,13.548387096774196,3107.1428571428573,-370.5223880597015,155,8.38584376348727,0.051745584210962765
25,6400,10,2,1,100,1,15587.5,7.723577235772358,5843.421052631579,-420.4295154185022,246,13.89869368903595,0.05170412140310142
25,3200,10,2,1,100,1,15587.5,7.723577235772358,5843.421052631579,-420.4295154185022,246,13.89869368903595,0.05170412140310142
25,12800,10,2,1,100,1,15587.5,7.723577235772358,5843.421052631579,-420.4295154185022,246,13.89869368903595,0.05170412140310142
75,25,50,2,1,100,1,15575.0,62.25806451612903,645.1424870466321,-931.0897435897436,310,0.6928896934889819,0.05166265859524007
75,25,50,1,1,100,1,15575.0,62.25806451612903,645.1424870466321,-931.0897435897436,310,0.6928896934889819,0.05166265859524007
25,100,75,1,2,100,1,15537.5,44.52554744525548,1674.1803278688524,-1139.3092105263158,137,1.4694696684629165,0.05153827017165603
25,100,75,2,2,100,1,15537.5,44.52554744525548,1674.1803278688524,-1139.3092105263158,137,1.4694696684629165,0.05153827017165603
75,100,50,1,1,100,1,15500.0,37.096774193548384,1627.7173913043478,-880.4487179487179,310,1.848736170684225,0.05141388174807198
75,100,50,2,1,100,1,15500.0,37.096774193548384,1627.7173913043478,-880.4487179487179,310,1.848736170684225,0.05141388174807198
10,50,75,1,2,100,1,15487.5,60.30534351145038,952.6898734177216,-1149.5192307692307,131,0.8287724536632626,0.05137241894021063
10,50,75,2,2,100,1,15487.5,60.30534351145038,952.6898734177216,-1149.5192307692307,131,0.8287724536632626,0.05137241894021063
75,25,200,1,1,100,1,15475.0,82.25806451612904,652.5490196078431,-2744.090909090909,310,0.2378015310812083,0.05133095613234928
75,25,200,2,1,100,1,15475.0,82.25806451612904,652.5490196078431,-2744.090909090909,310,0.2378015310812083,0.05133095613234928
50,25,125,2,2,100,1,15412.5,78.41726618705036,630.848623853211,-1778.3333333333333,139,0.3547414942004935,0.05112364209304254
50,25,125,1,2,100,1,15412.5,78.41726618705036,630.848623853211,-1778.3333333333333,139,0.3547414942004935,0.05112364209304254
50,10,200,2,2,100,1,15400.0,89.92805755395683,422.8,-2675.0,139,0.1580560747663551,0.05108217928518119
50,10,200,1,2,100,1,15400.0,89.92805755395683,422.8,-2675.0,139,0.1580560747663551,0.05108217928518119
50,100,125,2,2,100,1,15300.0,56.11510791366906,1612.3397435897436,-1810.860655737705,139,0.8903720661670192,0.050750476822290405
50,100,125,1,2,100,1,15300.0,56.11510791366906,1612.3397435897436,-1810.860655737705,139,0.8903720661670192,0.050750476822290405
100,50,50,2,1,100,1,15275.0,50.140845070422536,994.873595505618,-914.1949152542372,355,1.0882510708659368,0.050667551206567706
100,50,50,1,1,100,1,15275.0,50.140845070422536,994.873595505618,-914.1949152542372,355,1.0882510708659368,0.050667551206567706
50,400,10,2,1,100,1,15212.5,8.424908424908425,5461.95652173913,-441.65,273,12.367160696794135,0.05046023716726097
50,400,25,2,1,100,1,15175.0,10.989010989010987,5384.583333333333,-602.3148148148148,273,8.939815526518062,0.05033584874367692
100,50,10,2,2,100,1,15075.0,29.03225806451613,1205.0,-355.90909090909093,155,3.385696040868454,0.05000414628078614
100,50,10,1,2,100,1,15075.0,29.03225806451613,1205.0,-355.90909090909093,155,3.385696040868454,0.05000414628078614
25,75,10,2,5,100,1,15012.5,35.18518518518518,1428.2894736842106,-346.42857142857144,54,4.122897449810092,0.04979683224147939
75,1600,75,2,1,100,1,15012.5,18.387096774193548,5728.508771929824,-1231.2747035573125,310,4.652502610001992,0.04979683224147939
25,75,10,1,5,100,1,15012.5,35.18518518518518,1428.2894736842106,-346.42857142857144,54,4.122897449810092,0.04979683224147939
50,400,200,1,2,100,1,14975.0,49.64028776978417,3057.608695652174,-2800.0,139,1.092003105590062,0.049672443817895345
75,10,10,2,2,100,1,14887.5,56.00000000000001,481.25,-386.9318181818182,150,1.2437591776798824,0.04938220416286591
75,10,10,1,2,100,1,14887.5,56.00000000000001,481.25,-386.9318181818182,150,1.2437591776798824,0.04938220416286591
25,50,75,1,5,100,1,14887.5,61.11111111111112,1140.909090909091,-1083.928571428571,54,1.0525685187958669,0.04938220416286591
25,50,75,2,5,100,1,14887.5,61.11111111111112,1140.909090909091,-1083.928571428571,54,1.0525685187958669,0.04938220416286591
100,75,50,2,2,100,1,14850.0,43.87096774193549,1362.1323529411766,-893.9655172413793,155,1.523696749673833,0.04925781573928186
50,400,10,1,1,100,1,14850.0,13.186813186813188,3181.597222222222,-420.6223628691983,273,7.564022988505747,0.04925781573928186
100,75,50,1,2,100,1,14850.0,43.87096774193549,1362.1323529411766,-893.9655172413793,155,1.523696749673833,0.04925781573928186
25,1600,200,1,10,100,1,29600.0,58.620689655172406,3673.529411764706,-2737.5,29,1.3419285522428148,0.04909196450783647
10,800,25,2,2,100,1,14800.0,8.396946564885496,7415.909090909091,-556.4583333333334,131,13.326980021102072,0.04909196450783647
100,10,25,2,2,100,1,14750.0,60.0,523.1182795698925,-546.7741935483871,155,0.9567354965585054,0.04892611327639108
100,10,25,1,2,100,1,14750.0,60.0,523.1182795698925,-546.7741935483871,155,0.9567354965585054,0.04892611327639108
50,25,100,2,2,100,1,14725.0,74.82014388489209,633.8942307692307,-1462.857142857143,139,0.4333261343149038,0.04884318766066838
50,25,100,1,2,100,1,14725.0,74.82014388489209,633.8942307692307,-1462.857142857143,139,0.4333261343149038,0.04884318766066838
25,75,75,2,5,100,1,14662.5,55.55555555555556,1352.0833333333333,-1079.1666666666667,54,1.2528957528957527,0.04863587362136164
25,75,75,1,5,100,1,14662.5,55.55555555555556,1352.0833333333333,-1079.1666666666667,54,1.2528957528957527,0.04863587362136164
10,50,75,2,5,100,1,14637.5,67.3076923076923,1000.0,-1197.7941176470588,52,0.8348680171884592,0.04855294800563894
10,50,75,1,5,100,1,14637.5,67.3076923076923,1000.0,-1197.7941176470588,52,0.8348680171884592,0.04855294800563894
75,50,10,1,2,100,1,14612.5,32.0,1103.6458333333333,-376.1029411764706,150,2.934424894102313,0.04847002238991625
75,50,10,2,2,100,1,14612.5,32.0,1103.6458333333333,-376.1029411764706,150,2.934424894102313,0.04847002238991625
50,3200,175,2,2,100,1,14562.5,30.215827338129497,6251.190476190476,-2556.572164948453,139,2.445145324625137,0.048304171158470854
75,75,175,1,5,100,1,14562.5,74.07407407407408,1341.5625,-2792.8571428571427,54,0.4803548593350384,0.048304171158470854
75,75,175,2,5,100,1,14562.5,74.07407407407408,1341.5625,-2792.8571428571427,54,0.4803548593350384,0.048304171158470854
25,75,25,2,2,100,1,14525.0,35.76642335766424,1353.8265306122448,-588.7784090909091,137,2.29938209300608,0.04817978273488681
100,400,10,1,1,100,1,14525.0,15.492957746478872,2687.0454545454545,-444.2083333333333,355,6.049065838954217,0.04817978273488681
25,75,25,1,2,100,1,14525.0,35.76642335766424,1353.8265306122448,-588.7784090909091,137,2.29938209300608,0.04817978273488681
25,100,10,2,5,100,1,14500.0,25.925925925925924,2008.0357142857144,-340.3125,54,5.900564082382264,0.04809685711916411
25,100,10,1,5,100,1,14500.0,25.925925925925924,2008.0357142857144,-340.3125,54,5.900564082382264,0.04809685711916411
100,10,150,2,5,100,1,14400.0,88.88888888888889,564.3229166666666,-2114.583333333333,54,0.266871921182266,0.047765154656273325
100,10,150,1,5,100,1,14400.0,88.88888888888889,564.3229166666666,-2114.583333333333,54,0.266871921182266,0.047765154656273325
50,50,125,1,5,100,1,14375.0,71.69811320754717,1061.5131578947369,-1730.8333333333333,53,0.6132959987836708,0.047682229040550625
50,50,125,2,5,100,1,14375.0,71.69811320754717,1061.5131578947369,-1730.8333333333333,53,0.6132959987836708,0.047682229040550625
25,75,50,1,2,100,1,14350.0,44.52554744525548,1312.704918032787,-864.8026315789474,137,1.517924287112846,0.04759930342482793
25,75,50,2,2,100,1,14350.0,44.52554744525548,1312.704918032787,-864.8026315789474,137,1.517924287112846,0.04759930342482793
10,1600,10,1,2,100,1,14337.5,9.923664122137405,4551.923076923077,-379.978813559322,131,11.97941283695396,0.04755784061696658
25,800,75,1,2,100,1,14325.0,25.547445255474454,3743.571428571429,-1144.1176470588234,137,3.2720161586485497,0.04751637780910523
25,25,200,2,2,100,1,14300.0,85.40145985401459,592.6282051282051,-2751.875,137,0.2153543330013918,0.04743345219338253
25,25,200,1,2,100,1,14300.0,85.40145985401459,592.6282051282051,-2751.875,137,0.2153543330013918,0.04743345219338253
100,200,10,1,1,100,1,14300.0,15.774647887323944,2617.410714285714,-442.39130434782606,355,5.916505791505792,0.04743345219338253
25,50,25,2,5,100,1,14300.0,46.2962962962963,1176.5,-521.1206896551724,54,2.2576344086021503,0.04743345219338253
25,50,25,1,5,100,1,14300.0,46.2962962962963,1176.5,-521.1206896551724,54,2.2576344086021503,0.04743345219338253
100,50,10,1,5,100,1,14275.0,33.33333333333333,1365.2777777777778,-286.1111111111111,54,4.771844660194176,0.04735052657765984
100,50,10,2,5,100,1,14275.0,33.33333333333333,1365.2777777777778,-286.1111111111111,54,4.771844660194176,0.04735052657765984
100,75,200,2,2,100,1,14225.0,69.6774193548387,1328.125,-2749.2021276595747,155,0.4830947083293024,0.04718467534621445
100,75,200,1,2,100,1,14225.0,69.6774193548387,1328.125,-2749.2021276595747,155,0.4830947083293024,0.04718467534621445
25,1600,175,1,10,100,1,28450.0,55.172413793103445,3736.71875,-2410.576923076923,29,1.550134623055445,0.04718467534621445
100,1600,150,1,5,100,1,14175.0,44.44444444444444,3276.0416666666665,-2148.333333333333,54,1.5249224204809928,0.04701882411476905
50,100,200,2,1,100,1,14175.0,63.73626373626373,1624.066091954023,-2711.2373737373737,273,0.5990128742269764,0.04701882411476905
50,100,200,1,1,100,1,14175.0,63.73626373626373,1624.066091954023,-2711.2373737373737,273,0.5990128742269764,0.04701882411476905
25,400,100,2,5,100,1,14162.5,25.925925925925924,5341.964285714285,-1515.625,54,3.5245949926362297,0.0469773613069077
10,100,50,2,2,100,1,14150.0,39.69465648854962,1605.2884615384614,-877.5316455696203,131,1.8293225886987157,0.046935898499046357
10,100,50,1,2,100,1,14150.0,39.69465648854962,1605.2884615384614,-877.5316455696203,131,1.8293225886987157,0.046935898499046357
25,1600,150,1,10,100,1,28237.5,51.72413793103448,3852.5,-2110.714285714286,29,1.8252115059221656,0.04683224147939299
50,800,25,1,1,100,1,14100.0,17.216117216117215,3122.606382978724,-587.0022123893805,273,5.319581965914947,0.046770047267600964
25,800,200,1,10,100,1,28162.5,58.620689655172406,3588.970588235294,-2737.5,29,1.3110394842868651,0.04670785305580894
25,200,50,1,5,100,1,14050.0,29.629629629629623,3003.90625,-895.0657894736842,54,3.356073134876884,0.046604196036155565
25,200,50,2,5,100,1,14050.0,29.629629629629623,3003.90625,-895.0657894736842,54,3.356073134876884,0.046604196036155565
100,100,10,2,2,100,1,14012.5,20.64516129032258,1812.109375,-357.520325203252,155,5.068549246731098,0.046479807612571526
100,100,10,1,2,100,1,14012.5,20.64516129032258,1812.109375,-357.520325203252,155,5.068549246731098,0.046479807612571526
75,100,200,1,2,100,1,13987.5,66.0,1598.4848484848485,-2828.676470588235,150,0.5650999204417453,0.04639688199684883
75,100,200,2,2,100,1,13987.5,66.0,1598.4848484848485,-2828.676470588235,150,0.5650999204417453,0.04639688199684883
100,25,125,2,5,100,1,13962.5,81.48148148148148,707.9545454545455,-1718.75,54,0.411900826446281,0.04631395638112613
100,25,125,1,5,100,1,13962.5,81.48148148148148,707.9545454545455,-1718.75,54,0.411900826446281,0.04631395638112613
50,200,10,2,1,100,1,13950.0,13.186813186813188,3141.6666666666665,-418.3544303797468,273,7.509581442259203,0.04627249357326478
100,75,175,1,2,100,1,13925.0,66.45161290322581,1341.747572815534,-2389.903846153846,155,0.561423245112917,0.04618956795754209
100,75,175,2,2,100,1,13925.0,66.45161290322581,1341.747572815534,-2389.903846153846,155,0.561423245112917,0.04618956795754209
100,1600,75,2,5,100,1,13925.0,16.666666666666664,8202.777777777777,-1331.111111111111,54,6.162353923205342,0.04618956795754209
75,25,150,2,5,100,1,13887.5,85.18518518518519,671.195652173913,-2123.4375,54,0.3160891960200915,0.04606517953395804
75,1600,175,1,5,100,1,13887.5,44.44444444444444,3753.125,-2539.583333333333,54,1.477850697292863,0.04606517953395804
75,25,150,1,5,100,1,13887.5,85.18518518518519,671.195652173913,-2123.4375,54,0.3160891960200915,0.04606517953395804
100,1600,150,2,2,100,1,13800.0,26.451612903225808,6271.646341463415,-2134.5394736842104,155,2.9381730433115707,0.045774939878928604
100,400,25,1,2,100,1,13787.5,18.70967741935484,3095.258620689656,-602.9761904761905,155,5.133301562446812,0.04573347707106725
50,50,25,2,2,100,1,13762.5,42.44604316546763,1045.550847457627,-599.0625,139,1.7453117954430917,0.04565055145534456
50,50,25,1,2,100,1,13762.5,42.44604316546763,1045.550847457627,-599.0625,139,1.7453117954430917,0.04565055145534456
10,1600,200,1,10,100,1,27375.0,55.172413793103445,3894.53125,-2687.5,29,1.4491279069767442,0.045401774608176466
25,50,10,2,2,100,1,13612.5,32.11678832116788,1126.1363636363635,-386.4247311827957,137,2.914245059288538,0.045152997761008375
25,50,10,1,2,100,1,13612.5,32.11678832116788,1126.1363636363635,-386.4247311827957,137,2.914245059288538,0.045152997761008375
100,10,25,1,1,100,1,13600.0,59.436619718309856,486.61137440758296,-618.5763888888889,355,0.7866633501509059,0.04511153495314703
100,10,25,2,1,100,1,13600.0,59.436619718309856,486.61137440758296,-618.5763888888889,355,0.7866633501509059,0.04511153495314703
50,25,75,1,2,100,1,13587.5,70.50359712230215,637.5,-1192.378048780488,139,0.5346458706213244,0.04507007214528568
50,25,75,2,2,100,1,13587.5,70.50359712230215,637.5,-1192.378048780488,139,0.5346458706213244,0.04507007214528568
100,1600,100,2,5,100,1,13550.0,20.37037037037037,7473.863636363636,-1596.8023255813953,54,4.680519007662645,0.044945683721701636
10,100,125,2,5,100,1,13550.0,59.61538461538461,1629.032258064516,-1759.5238095238096,52,0.9258370072897114,0.044945683721701636
10,100,125,1,5,100,1,13550.0,59.61538461538461,1629.032258064516,-1759.5238095238096,52,0.9258370072897114,0.044945683721701636
100,10,75,1,5,100,1,13525.0,81.48148148148148,577.8409090909091,-1190.0,54,0.4855805958747135,0.04486275810597894
100,200,75,1,2,100,1,13525.0,33.5483870967742,2582.451923076923,-1172.4514563106795,155,2.2026088237401766,0.04486275810597894
100,10,75,2,5,100,1,13525.0,81.48148148148148,577.8409090909091,-1190.0,54,0.4855805958747135,0.04486275810597894
25,800,175,1,10,100,1,27012.5,55.172413793103445,3646.875,-2410.576923076923,29,1.51286398085361,0.044800563894186914
50,10,75,1,2,100,1,13500.0,80.57553956834532,405.2455357142857,-1181.0185185185185,139,0.3431322450579604,0.04477983249025624
50,10,75,2,2,100,1,13500.0,80.57553956834532,405.2455357142857,-1181.0185185185185,139,0.3431322450579604,0.04477983249025624
25,10,150,1,2,100,1,13500.0,88.32116788321169,397.7272727272728,-2164.0625,137,0.1837873318017722,0.04477983249025624
25,10,150,2,2,100,1,13500.0,88.32116788321169,397.7272727272728,-2164.0625,137,0.1837873318017722,0.04477983249025624
100,400,75,1,2,100,1,13400.0,33.5483870967742,2580.048076923077,-1172.4514563106795,155,2.2005585502376728,0.04444813002736545
25,800,150,1,10,100,1,26800.0,51.72413793103448,3756.6666666666665,-2110.714285714286,29,1.7798082346305697,0.04444813002736545
25,100,25,2,2,100,1,13362.5,29.1970802919708,1742.5,-580.7989690721649,137,3.000177501664078,0.04432374160378141
25,100,25,1,2,100,1,13362.5,29.1970802919708,1742.5,-580.7989690721649,137,3.000177501664078,0.04432374160378141
100,400,25,1,1,100,1,13262.5,20.56338028169014,2635.27397260274,-635.1507092198582,355,4.149053026862852,0.04399203914089062
10,400,200,1,2,100,1,13250.0,45.038167938931295,3693.85593220339,-2842.8819444444443,131,1.2993349721826886,0.043950576333029276
25,800,100,1,2,100,1,13212.5,29.92700729927008,3762.1951219512193,-1469.140625,137,2.5608134836998464,0.04382618790944523
50,800,10,1,2,100,1,13212.5,12.949640287769784,3332.6388888888887,-386.5702479338843,139,8.621043411128927,0.04382618790944523
25,400,50,1,2,100,1,13137.5,21.897810218978105,3490.4166666666665,-855.8411214953271,137,4.078346528346528,0.04357741106227714
10,1600,150,1,10,100,1,26250.0,48.27586206896552,4100.892857142857,-2077.5,29,1.9739556472408455,0.04353594825441579
25,400,10,2,5,100,1,13112.5,11.11111111111111,5435.416666666667,-406.25,54,13.37948717948718,0.04349448544655444
10,75,100,2,2,100,1,13100.0,58.01526717557252,1252.9605263157894,-1493.1818181818182,131,0.8391212048385803,0.04345302263869309
10,75,100,1,2,100,1,13100.0,58.01526717557252,1252.9605263157894,-1493.1818181818182,131,0.8391212048385803,0.04345302263869309
10,50,150,2,5,100,1,13087.5,76.92307692307693,970.3125,-2143.75,52,0.4526239067055393,0.043411559830831746
10,50,150,1,5,100,1,13087.5,76.92307692307693,970.3125,-2143.75,52,0.4526239067055393,0.043411559830831746
75,200,10,2,5,100,1,13062.5,18.51851851851852,3156.25,-420.45454545454544,54,7.506756756756757,0.043328634215109046
25,12800,10,1,2,100,1,13037.5,13.86861313868613,3076.9736842105262,-384.957627118644,137,7.993019146655853,0.043245708599386354
25,3200,10,1,2,100,1,13037.5,13.86861313868613,3076.9736842105262,-384.957627118644,137,7.993019146655853,0.043245708599386354
25,6400,10,1,2,100,1,13037.5,13.86861313868613,3076.9736842105262,-384.957627118644,137,7.993019146655853,0.043245708599386354
25,1600,100,1,10,100,1,26012.5,41.37931034482759,4134.375,-1388.235294117647,29,2.9781514830508478,0.04314205157973298
10,1600,175,1,10,100,1,25975.0,51.72413793103448,3968.3333333333335,-2396.428571428572,29,1.6559364133134624,0.043079857367940955
10,800,200,1,10,100,1,25937.5,55.172413793103445,3804.6875,-2687.5,29,1.4156976744186047,0.04301766315614893
100,800,25,2,5,100,1,12937.5,11.11111111111111,7779.166666666667,-702.8645833333334,54,11.067802889959244,0.04291400613649556
25,800,100,1,5,100,1,12925.0,37.03703703703704,3206.25,-1505.8823529411766,54,2.129150390625,0.042872543328634216
75,25,10,1,1,100,1,12925.0,41.935483870967744,687.1153846153846,-424.44444444444446,310,1.618858236004833,0.042872543328634216
75,25,10,2,1,100,1,12925.0,41.935483870967744,687.1153846153846,-424.44444444444446,310,1.618858236004833,0.042872543328634216
100,400,50,1,2,100,1,12900.0,26.451612903225808,2783.5365853658536,-887.938596491228,155,3.134830039335217,0.04278961771291152
25,200,150,1,2,100,1,12887.5,43.79562043795621,3016.6666666666665,-2183.279220779221,137,1.3817136342231144,0.04274815490505017
25,200,150,2,2,100,1,12887.5,43.79562043795621,3016.6666666666665,-2183.279220779221,137,1.3817136342231144,0.04274815490505017
10,1600,125,1,10,100,1,25712.5,44.82758620689656,4182.692307692308,-1791.40625,29,2.334865309134825,0.0426444978853968
75,800,50,2,5,100,1,12837.5,16.666666666666664,6286.111111111111,-971.9444444444443,54,6.46756216061732,0.04258230367360478
25,3200,150,1,2,100,1,12775.0,40.14598540145985,3481.818181818182,-2179.5731707317077,137,1.5974770788031385,0.04237498963429803
50,100,125,2,5,100,1,12762.5,58.490566037735846,1689.1129032258063,-1800.0,53,0.9383960573476702,0.042333526826436686
50,100,125,1,5,100,1,12762.5,58.490566037735846,1689.1129032258063,-1800.0,53,0.9383960573476702,0.042333526826436686
100,75,75,1,1,100,1,12737.5,49.57746478873239,1309.1619318181818,-1216.0614525139663,355,1.0765590251312944,0.04225060121071399
100,75,75,2,1,100,1,12737.5,49.57746478873239,1309.1619318181818,-1216.0614525139663,355,1.0765590251312944,0.04225060121071399
100,10,125,1,5,100,1,12700.0,85.18518518518519,570.3804347826087,-1692.1875,54,0.337066923601911,0.04212621278712995
100,10,125,2,5,100,1,12700.0,85.18518518518519,570.3804347826087,-1692.1875,54,0.337066923601911,0.04212621278712995
10,1600,100,1,10,100,1,25375.0,41.37931034482759,4296.875,-1540.4411764705883,29,2.789379474940334,0.042084749979268594
75,50,100,1,2,100,1,12675.0,62.66666666666667,1000.3989361702128,-1452.9017857142858,150,0.6885523481398914,0.04204328717140725
75,50,100,2,2,100,1,12675.0,62.66666666666667,1000.3989361702128,-1452.9017857142858,150,0.6885523481398914,0.04204328717140725
25,75,50,1,5,100,1,12662.5,48.14814814814815,1345.673076923077,-797.3214285714286,54,1.687742268929279,0.0420018243635459
25,75,50,2,5,100,1,12662.5,48.14814814814815,1345.673076923077,-797.3214285714286,54,1.687742268929279,0.0420018243635459
100,100,75,2,2,100,1,12650.0,45.16129032258064,1621.25,-1186.3235294117646,155,1.3666170819387629,0.04196036155568455
100,100,75,1,2,100,1,12650.0,45.16129032258064,1621.25,-1186.3235294117646,155,1.3666170819387629,0.04196036155568455
100,800,150,1,2,100,1,12625.0,44.516129032258064,2742.572463768116,-2053.6337209302324,155,1.3354730377751178,0.041877435939961856
75,1600,50,1,5,100,1,12600.0,24.074074074074076,3775.9615384615386,-889.939024390244,54,4.242944106253459,0.041794510324239156
75,400,50,2,5,100,1,12600.0,18.51851851851852,5456.25,-953.693181818182,54,5.721179624664879,0.041794510324239156
100,75,10,1,5,100,1,12587.5,27.77777777777778,1608.3333333333333,-295.8333333333333,54,5.436619718309859,0.04175304751637781
100,75,10,2,5,100,1,12587.5,27.77777777777778,1608.3333333333333,-295.8333333333333,54,5.436619718309859,0.04175304751637781
10,75,150,1,5,100,1,12587.5,69.23076923076923,1290.2777777777778,-2116.40625,52,0.6096550592674624,0.04175304751637781
