ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,SCORE
50,3200,175,1,1,100,1,248937.5,50.42372881355932,4618.802521008403,-2570.08547008547,236,1.7971396573261829,0.8257318185587528
50,3200,150,1,1,100,1,240837.5,46.1864406779661,4817.431192660551,-2238.287401574803,236,2.152284460552799,0.7988639190645991
50,3200,125,1,1,100,1,240037.5,42.436974789915965,5008.539603960396,-1940.3284671532847,238,2.58128440042349,0.7962102993614728
75,3200,200,1,2,100,1,239737.5,61.06194690265486,5353.260869565217,-2946.306818181818,113,1.8169393752646383,0.7952151919728004
50,3200,200,1,1,100,1,238987.5,52.54237288135594,4528.729838709677,-2880.1339285714284,236,1.5724025170440483,0.7927274235011195
100,3200,175,2,1,100,1,237075.0,38.07947019867549,6214.45652173913,-2553.94385026738,302,2.433278445447624,0.7863836138983332
75,3200,25,1,1,100,1,235762.5,19.850187265917604,7092.452830188679,-654.8481308411215,267,10.830683476302756,0.7820300190728916
25,6400,150,1,1,100,1,235637.5,46.54377880184332,4922.4009900990095,-2254.5258620689656,217,2.183341993505344,0.7816153909942781
100,3200,175,1,2,100,1,234125.0,61.47540983606557,4789.833333333333,-2661.968085106383,122,1.7993579112132412,0.776598391243055
75,3200,175,1,2,100,1,233837.5,57.52212389380531,5569.807692307692,-2670.833333333333,113,2.085419416776671,0.7756447466622439
25,6400,175,1,1,100,1,232175.0,49.53703703703704,4816.238317757009,-2597.821100917431,216,1.853953036279571,0.7701301932166846
100,1600,175,1,1,100,1,232075.0,56.57894736842105,3314.389534883721,-2560.6060606060605,304,1.2943769781202696,0.7697984907537938
75,3200,100,1,2,100,1,231162.5,45.21739130434783,6455.288461538462,-1658.928571428571,115,3.891239546244929,0.7667717057799154
100,3200,200,1,2,100,1,230437.5,63.114754098360656,4720.292207792208,-2956.1111111111118,122,1.5967911997793598,0.7643668629239572
75,3200,150,1,2,100,1,228612.5,53.09734513274337,5851.666666666667,-2311.084905660377,113,2.5319998639316936,0.7583132929762003
75,3200,125,1,2,100,1,228575.0,49.56521739130435,6073.245614035088,-2027.586206896552,115,2.9953082110037,0.7581889045526163
75,1600,200,1,1,100,1,228412.5,56.01503759398496,3772.0637583892617,-2851.4957264957266,266,1.3228368969098347,0.7576498880504188
75,1600,150,1,1,100,1,227050.0,49.62406015037594,3984.375,-2230.503731343284,266,1.7863117393668186,0.7531304419935319
100,1600,175,2,1,100,1,226362.5,38.48684210526316,6016.666666666667,-2553.94385026738,304,2.355833573254465,0.7508499875611576
25,6400,25,1,1,100,1,224225.0,19.090909090909093,8171.726190476191,-668.4691011235955,220,12.224538391887904,0.7437598474168671
100,1600,150,1,1,100,1,223825.0,51.97368421052632,3458.8607594936707,-2210.1027397260277,304,1.5650226106332252,0.7424330375653039
75,3200,75,1,2,100,1,223025.0,39.130434782608695,7128.333333333333,-1396.428571428571,115,5.104688832054561,0.7397794178621776
100,3200,200,2,1,100,1,222325.0,40.06622516556291,6146.177685950413,-2880.4558011049726,302,2.1337517776154304,0.7374575006219422
75,1600,175,1,1,100,1,221850.0,52.63157894736842,3883.214285714286,-2553.968253968254,266,1.5204630205096332,0.7358819139232109
25,6400,200,1,1,100,1,219637.5,50.92592592592593,4759.772727272727,-2867.334905660377,216,1.6599988783579158,0.7285429969317522
100,1600,200,1,1,100,1,219500.0,58.55263157894737,3268.8904494382023,-2875.8928571428573,304,1.136652376085311,0.7280869060452774
100,3200,150,2,1,100,1,218200.0,34.105960264900666,6385.07281553398,-2208.354271356784,302,2.891326314056972,0.7237747740276972
25,6400,50,1,1,100,1,216800.0,25.11415525114155,6826.363636363636,-967.3780487804878,219,7.056562473139844,0.7191309395472262
75,3200,50,1,2,100,1,215862.5,29.565217391304348,8781.25,-1020.9876543209876,115,8.600740628778718,0.716021228957625
25,6400,125,1,1,100,1,215550.0,40.825688073394495,5246.91011235955,-1949.031007751938,218,2.692060871012756,0.7149846587610913
50,6400,25,1,1,100,1,213487.5,17.647058823529413,7992.261904761905,-623.405612244898,238,12.820323955669224,0.7081432954639688
25,6400,100,1,1,100,1,212700.0,35.61643835616438,5609.9358974358975,-1594.8581560283687,219,3.5175140035062213,0.7055311385687039
100,3200,150,1,2,100,1,212137.5,53.278688524590166,5253.846153846154,-2269.5175438596493,122,2.314961683403079,0.7036653122149432
50,3200,50,1,1,100,1,211987.5,26.89075630252101,5937.6953125,-965.66091954023,238,6.14884085329564,0.703167758520607
100,3200,125,1,2,100,1,211900.0,49.59349593495935,5524.5901639344265,-2017.741935483871,123,2.7380063162584687,0.7028775188655776
100,1600,200,2,1,100,1,211612.5,40.46052631578947,5959.146341463415,-2880.4558011049726,304,2.068820614840688,0.7019238742847665
100,1600,125,1,1,100,1,211212.5,46.55737704918032,3661.795774647888,-1894.2484662576687,305,1.933112703996132,0.7005970644332035
75,1600,125,1,1,100,1,209775.0,44.02985074626866,4234.322033898305,-1932.5,268,2.1911110136601835,0.6958288415291484
100,3200,125,2,1,100,1,209400.0,30.363036303630363,6571.059782608696,-1872.689573459716,303,3.508888966829104,0.6945849572933079
25,6400,75,1,1,100,1,208437.5,31.05022831050228,6043.933823529412,-1341.390728476821,219,4.505722080241625,0.6913923210879841
100,3200,75,1,2,100,1,208162.5,36.58536585365854,6876.388888888889,-1298.3974358974358,123,5.296058586357279,0.6904801393150344
100,1600,150,2,1,100,1,207487.5,34.53947368421053,6161.428571428572,-2208.354271356784,304,2.790054408998005,0.6882411476905216
100,3200,100,1,2,100,1,207487.5,42.27642276422765,6187.5,-1609.3309859154929,123,3.844765342960289,0.6882411476905216
50,3200,100,1,1,100,1,207225.0,37.81512605042017,4903.611111111111,-1581.7567567567569,238,3.100104418814372,0.6873704287254333
100,3200,50,1,1,100,1,203237.5,27.631578947368425,4902.083333333333,-947.8977272727273,304,5.171531898739235,0.6741437930176631
75,1600,75,1,1,100,1,201812.5,35.07462686567165,4554.521276595745,-1300.646551724138,268,3.501736325336248,0.6694170329214695
50,3200,75,1,1,100,1,201025.0,32.35294117647059,5322.727272727273,-1297.0496894409937,238,4.10371885985438,0.6668048760262045
75,1600,100,1,1,100,1,200187.5,39.55223880597015,4285.966981132076,-1568.6728395061727,268,2.7322248930384507,0.6640268678994942
100,1600,125,2,1,100,1,198687.5,30.81967213114754,6317.287234042553,-1872.689573459716,305,3.373376625561934,0.6590513309561323
75,3200,200,2,1,100,1,193337.5,38.49056603773585,6451.10294117647,-2850.7668711656443,265,2.2629359862522507,0.6413052491914752
25,3200,175,1,1,100,1,192187.5,50.0,4361.009174311927,-2597.821100917431,218,1.678718050589326,0.6374906708682312
100,3200,100,2,1,100,1,189475.0,25.657894736842103,6908.49358974359,-1545.962389380531,304,4.468733286915105,0.6284932415623186
100,1600,100,1,1,100,1,188875.0,40.65573770491803,3788.911290322581,-1552.2099447513813,305,2.44097862092325,0.6265030267849738
25,3200,200,1,1,100,1,179650.0,51.37614678899083,4317.745535714285,-2867.334905660377,218,1.505839282042243,0.5959034745832987
100,1600,75,1,1,100,1,176600.0,35.40983606557377,3931.018518518519,-1258.6294416243654,305,3.123253269401687,0.5857865494651298
100,3200,25,1,1,100,1,174837.5,20.723684210526315,5354.166666666667,-674.1701244813278,304,7.94186285069498,0.5799402935566796
