MAX_CONTRACTS_PER_TRADE,ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK
1,50,200,25,2,10,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,25,2,5,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,25,1,5,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,10,2,5,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,10,2,2,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,10,2,1,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,10,1,10,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,10,1,5,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,25,1,2,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,10,1,2,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,200,25,1,10,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,25,2,2,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,10,1,1,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,400,150,2,2,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,400,150,1,5,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,200,25,2,1,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,400,150,1,2,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,400,150,1,1,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,400,125,2,10,10,8625.0,66.66666666666666,5187.5,-1750.0,3.0,0.0
1,50,200,50,1,2,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,10,2,10,10,6212.5,66.66666666666666,3212.5,-212.5,3.0,0.0
1,50,100,50,1,5,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,50,1,1,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,25,2,10,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,50,1,10,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,25,2,5,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,25,2,2,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,400,125,2,1,10,8625.0,66.66666666666666,5187.5,-1750.0,3.0,0.0
1,50,200,50,1,5,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,50,2,2,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,400,150,1,10,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,400,150,2,1,10,7987.5,66.66666666666666,5187.5,-2387.5,3.0,0.0
1,50,100,50,1,2,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,400,125,2,2,10,8625.0,66.66666666666666,5187.5,-1750.0,3.0,0.0
1,50,400,125,2,5,10,8625.0,66.66666666666666,5187.5,-1750.0,3.0,0.0
1,50,100,50,2,1,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,200,50,1,10,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,200,50,2,1,10,5625.0,66.66666666666666,3212.5,-800.0,3.0,0.0
1,50,100,25,2,1,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,25,1,10,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,25,1,5,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,50,100,50,2,2,10,4337.5,66.66666666666666,2568.75,-800.0,3.0,0.0
1,10,10,50,1,1,10,-11212.5,66.19718309859155,478.54609929078015,-1092.8819444444443,213.0,0.43787538235343826
1,10,10,50,2,1,10,-11212.5,66.19718309859155,478.54609929078015,-1092.8819444444443,213.0,0.43787538235343826
1,10,50,100,2,1,10,23825.0,66.19718309859155,1018.7943262411349,-1664.236111111111,213.0,0.6121693427027891
1,10,50,100,1,1,10,23825.0,66.19718309859155,1018.7943262411349,-1664.236111111111,213.0,0.6121693427027891
1,10,10,50,1,10,10,-13637.5,65.89595375722543,459.2105263157895,-1118.4322033898304,173.0,0.41058414173338253
1,10,100,150,1,10,10,57825.0,65.89595375722543,1668.640350877193,-2244.0677966101694,105.0,0.7435784040918005
1,10,10,50,2,10,10,-13637.5,65.89595375722543,459.2105263157895,-1118.4322033898304,173.0,0.41058414173338253
1,10,100,150,2,10,10,57825.0,65.89595375722543,1668.640350877193,-2244.0677966101694,105.0,0.7435784040918005
1,10,50,100,1,2,10,22287.5,65.87677725118483,1022.3920863309352,-1664.236111111111,211.0,0.6143311513943446
1,10,10,50,1,2,10,-12750.0,65.87677725118483,474.3705035971223,-1092.8819444444443,211.0,0.43405466254478553
1,10,50,100,2,2,10,22287.5,65.87677725118483,1022.3920863309352,-1664.236111111111,211.0,0.6143311513943446
1,10,10,50,2,2,10,-12750.0,65.87677725118483,474.3705035971223,-1092.8819444444443,211.0,0.43405466254478553
1,10,75,125,2,1,10,49587.5,65.72769953051643,1317.767857142857,-1847.945205479452,213.0,0.7130989886688552
1,10,75,125,1,1,10,49587.5,65.72769953051643,1317.767857142857,-1847.945205479452,213.0,0.7130989886688552
1,25,100,150,1,1,10,10187.5,65.71428571428571,1680.9782608695652,-2372.9166666666665,35.0,0.7084017253884033
1,25,100,150,1,2,10,10187.5,65.71428571428571,1680.9782608695652,-2372.9166666666665,35.0,0.7084017253884033
1,25,100,150,2,1,10,10187.5,65.71428571428571,1680.9782608695652,-2372.9166666666665,35.0,0.7084017253884033
1,25,75,125,1,2,10,6150.0,65.71428571428571,1187.5,-1763.5416666666667,35.0,0.6733608978145303
1,25,100,150,2,2,10,10187.5,65.71428571428571,1680.9782608695652,-2372.9166666666665,35.0,0.7084017253884033
1,25,75,125,1,1,10,6150.0,65.71428571428571,1187.5,-1763.5416666666667,35.0,0.6733608978145303
1,25,75,125,2,2,10,6150.0,65.71428571428571,1187.5,-1763.5416666666667,35.0,0.6733608978145303
1,25,75,125,2,1,10,6150.0,65.71428571428571,1187.5,-1763.5416666666667,35.0,0.6733608978145303
1,10,75,125,1,2,10,46762.5,65.40284360189574,1316.394927536232,-1847.945205479452,211.0,0.7123560393635652
1,10,75,125,2,2,10,46762.5,65.40284360189574,1316.394927536232,-1847.945205479452,211.0,0.7123560393635652
1,10,10,50,1,5,10,-14600.0,65.15151515151516,474.515503875969,-1098.731884057971,198.0,0.4318756111121762
1,10,75,125,1,5,10,41925.0,65.15151515151516,1309.9806201550389,-1841.4855072463768,198.0,0.7113716697743054
1,10,75,125,2,5,10,41925.0,65.15151515151516,1309.9806201550389,-1841.4855072463768,198.0,0.7113716697743054
1,10,10,50,2,5,10,-14600.0,65.15151515151516,474.515503875969,-1098.731884057971,198.0,0.4318756111121762
1,25,100,150,2,5,10,8387.5,64.70588235294117,1675.5681818181818,-2372.9166666666665,34.0,0.7061217974299625
1,25,75,125,2,5,10,4987.5,64.70588235294117,1188.6363636363635,-1763.5416666666667,34.0,0.6740052623100466
1,25,75,125,2,10,10,4987.5,64.70588235294117,1188.6363636363635,-1763.5416666666667,34.0,0.6740052623100466
1,25,75,125,1,10,10,4987.5,64.70588235294117,1188.6363636363635,-1763.5416666666667,34.0,0.6740052623100466
1,25,75,125,1,5,10,4987.5,64.70588235294117,1188.6363636363635,-1763.5416666666667,34.0,0.6740052623100466
1,25,100,150,1,5,10,8387.5,64.70588235294117,1675.5681818181818,-2372.9166666666665,34.0,0.7061217974299625
1,25,100,150,1,10,10,8387.5,64.70588235294117,1675.5681818181818,-2372.9166666666665,34.0,0.7061217974299625
1,25,100,150,2,10,10,8387.5,64.70588235294117,1675.5681818181818,-2372.9166666666665,34.0,0.7061217974299625
1,10,50,100,1,5,10,17037.5,64.64646464646465,1035.25390625,-1649.642857142857,198.0,0.6275624458757307
1,10,50,100,2,5,10,17037.5,64.64646464646465,1035.25390625,-1649.642857142857,198.0,0.6275624458757307
1,10,50,100,2,10,10,13662.5,64.16184971098265,1053.490990990991,-1665.725806451613,173.0,0.6324516237370267
1,10,50,100,1,10,10,13662.5,64.16184971098265,1053.490990990991,-1665.725806451613,173.0,0.6324516237370267
1,10,75,125,2,10,10,32012.5,64.16184971098265,1318.4684684684685,-1844.153225806452,173.0,0.7149451846073688
1,10,75,125,1,10,10,32012.5,64.16184971098265,1318.4684684684685,-1844.153225806452,173.0,0.7149451846073688
1,10,100,125,1,1,10,81662.5,63.38028169014085,1672.3148148148148,-1847.4358974358968,213.0,0.9052085742925441
1,10,100,125,2,1,10,81662.5,63.38028169014085,1672.3148148148148,-1847.4358974358968,213.0,0.9052085742925441
1,10,100,125,2,2,10,78412.5,63.03317535545023,1673.0263157894738,-1847.4358974358968,211.0,0.9055937032031853
1,10,100,125,1,2,10,78412.5,63.03317535545023,1673.0263157894738,-1847.4358974358968,211.0,0.9055937032031853
1,25,100,125,2,2,10,14400.0,62.85714285714285,1693.1818181818182,-1757.6923076923076,35.0,0.9632981897752139
1,25,100,125,2,1,10,14400.0,62.85714285714285,1693.1818181818182,-1757.6923076923076,35.0,0.9632981897752139
1,25,10,50,1,2,10,-2887.5,62.85714285714285,568.1818181818181,-1183.6538461538462,35.0,0.4800236319326489
1,25,10,50,1,1,10,-2887.5,62.85714285714285,568.1818181818181,-1183.6538461538462,35.0,0.4800236319326489
1,25,200,175,1,2,10,31000.0,62.85714285714285,2910.2272727272725,-2540.3846153846152,35.0,1.1455853003922647
1,25,100,125,1,1,10,14400.0,62.85714285714285,1693.1818181818182,-1757.6923076923076,35.0,0.9632981897752139
1,25,100,125,1,2,10,14400.0,62.85714285714285,1693.1818181818182,-1757.6923076923076,35.0,0.9632981897752139
1,25,50,100,1,1,10,987.5,62.85714285714285,1025.5681818181818,-1659.6153846153843,35.0,0.6179553355103762
1,25,200,200,2,2,10,26937.5,62.85714285714285,2910.2272727272725,-2852.8846153846152,35.0,1.020099886631737
1,25,200,200,2,1,10,26937.5,62.85714285714285,2910.2272727272725,-2852.8846153846152,35.0,1.020099886631737
1,25,10,50,2,2,10,-2887.5,62.85714285714285,568.1818181818181,-1183.6538461538462,35.0,0.4800236319326489
1,25,10,50,2,1,10,-2887.5,62.85714285714285,568.1818181818181,-1183.6538461538462,35.0,0.4800236319326489
1,25,200,200,1,2,10,26937.5,62.85714285714285,2910.2272727272725,-2852.8846153846152,35.0,1.020099886631737
1,25,200,200,1,1,10,26937.5,62.85714285714285,2910.2272727272725,-2852.8846153846152,35.0,1.020099886631737
1,25,50,100,1,2,10,987.5,62.85714285714285,1025.5681818181818,-1659.6153846153843,35.0,0.6179553355103762
1,25,200,175,2,2,10,31000.0,62.85714285714285,2910.2272727272725,-2540.3846153846152,35.0,1.1455853003922647
1,25,200,175,2,1,10,31000.0,62.85714285714285,2910.2272727272725,-2540.3846153846152,35.0,1.1455853003922647
1,25,50,100,2,1,10,987.5,62.85714285714285,1025.5681818181818,-1659.6153846153843,35.0,0.6179553355103762
1,25,200,175,1,1,10,31000.0,62.85714285714285,2910.2272727272725,-2540.3846153846152,35.0,1.1455853003922647
1,25,50,100,2,2,10,987.5,62.85714285714285,1025.5681818181818,-1659.6153846153843,35.0,0.6179553355103762
1,10,100,125,1,5,10,70512.5,62.62626262626263,1667.5403225806451,-1841.3851351351352,198.0,0.905590194447979
1,10,100,125,2,5,10,70512.5,62.62626262626263,1667.5403225806451,-1841.3851351351352,198.0,0.905590194447979
1,10,25,50,1,1,10,-2625.0,61.97183098591549,639.2045454545455,-1074.074074074074,213.0,0.5951214733542322
1,10,25,50,2,1,10,-2625.0,61.97183098591549,639.2045454545455,-1074.074074074074,213.0,0.5951214733542322
1,10,25,50,1,10,10,-5737.5,61.84971098265896,625.1168224299065,-1100.378787878788,173.0,0.5680923962874193
1,10,25,50,2,10,10,-5737.5,61.84971098265896,625.1168224299065,-1100.378787878788,173.0,0.5680923962874193
1,25,10,50,2,10,10,-3050.0,61.76470588235294,587.5,-1183.6538461538462,34.0,0.49634443541835904
1,25,10,50,1,10,10,-3050.0,61.76470588235294,587.5,-1183.6538461538462,34.0,0.49634443541835904
1,25,10,50,1,5,10,-3050.0,61.76470588235294,587.5,-1183.6538461538462,34.0,0.49634443541835904
1,25,10,50,2,5,10,-3050.0,61.76470588235294,587.5,-1183.6538461538462,34.0,0.49634443541835904
1,25,200,175,1,5,10,28500.0,61.76470588235294,2929.7619047619046,-2540.3846153846152,34.0,1.1532749360152843
1,25,200,175,2,10,10,28500.0,61.76470588235294,2929.7619047619046,-2540.3846153846152,34.0,1.1532749360152843
1,25,200,200,2,10,10,24437.5,61.76470588235294,2929.7619047619046,-2852.8846153846152,34.0,1.0269472129937247
1,25,50,100,2,5,10,-175.0,61.76470588235294,1019.047619047619,-1659.6153846153843,34.0,0.6140263753241738
1,25,200,175,1,10,10,28500.0,61.76470588235294,2929.7619047619046,-2540.3846153846152,34.0,1.1532749360152843
1,25,200,175,2,5,10,28500.0,61.76470588235294,2929.7619047619046,-2540.3846153846152,34.0,1.1532749360152843
1,25,50,100,2,10,10,-175.0,61.76470588235294,1019.047619047619,-1659.6153846153843,34.0,0.6140263753241738
1,25,200,200,1,5,10,24437.5,61.76470588235294,2929.7619047619046,-2852.8846153846152,34.0,1.0269472129937247
1,25,200,200,1,10,10,24437.5,61.76470588235294,2929.7619047619046,-2852.8846153846152,34.0,1.0269472129937247
1,25,200,200,2,5,10,24437.5,61.76470588235294,2929.7619047619046,-2852.8846153846152,34.0,1.0269472129937247
1,25,50,100,1,10,10,-175.0,61.76470588235294,1019.047619047619,-1659.6153846153843,34.0,0.6140263753241738
1,25,100,125,2,5,10,12600.0,61.76470588235294,1688.095238095238,-1757.6923076923076,34.0,0.9604042930082317
1,25,100,125,2,10,10,12600.0,61.76470588235294,1688.095238095238,-1757.6923076923076,34.0,0.9604042930082317
1,25,100,125,1,10,10,12600.0,61.76470588235294,1688.095238095238,-1757.6923076923076,34.0,0.9604042930082317
1,25,25,50,2,5,10,750.0,61.76470588235294,768.452380952381,-1183.6538461538462,34.0,0.6492205330548141
1,25,100,125,1,5,10,12600.0,61.76470588235294,1688.095238095238,-1757.6923076923076,34.0,0.9604042930082317
1,25,25,50,1,5,10,750.0,61.76470588235294,768.452380952381,-1183.6538461538462,34.0,0.6492205330548141
1,25,25,50,1,10,10,750.0,61.76470588235294,768.452380952381,-1183.6538461538462,34.0,0.6492205330548141
1,25,50,100,1,5,10,-175.0,61.76470588235294,1019.047619047619,-1659.6153846153843,34.0,0.6140263753241738
1,25,25,50,2,10,10,750.0,61.76470588235294,768.452380952381,-1183.6538461538462,34.0,0.6492205330548141
1,10,25,50,1,2,10,-4162.5,61.61137440758294,637.2115384615385,-1074.074074074074,211.0,0.5932659151193634
1,10,25,50,2,2,10,-4162.5,61.61137440758294,637.2115384615385,-1074.074074074074,211.0,0.5932659151193634
1,10,100,125,2,10,10,55425.0,61.27167630057804,1688.3254716981132,-1843.8432835820893,173.0,0.9156556236266203
1,10,100,125,1,10,10,55425.0,61.27167630057804,1688.3254716981132,-1843.8432835820893,173.0,0.9156556236266203
1,10,25,50,1,5,10,-6075.0,61.11111111111112,638.5330578512396,-1082.3051948051948,198.0,0.5899750467022103
1,10,25,50,2,5,10,-6075.0,61.11111111111112,638.5330578512396,-1082.3051948051948,198.0,0.5899750467022103
1,10,200,200,1,10,10,112225.0,60.69364161849711,2972.8571428571427,-2940.073529411765,173.0,1.0111506100501972
1,10,200,200,2,10,10,112225.0,60.69364161849711,2972.8571428571427,-2940.073529411765,173.0,1.0111506100501972
1,10,75,100,2,1,10,32825.0,60.56338028169014,1333.9147286821706,-1657.7380952380952,213.0,0.8046595131727277
1,10,75,100,1,1,10,32825.0,60.56338028169014,1333.9147286821706,-1657.7380952380952,213.0,0.8046595131727277
1,10,75,100,1,2,10,30000.0,60.18957345971564,1332.6771653543308,-1657.7380952380952,119.0,0.8039129758690398
1,10,75,100,2,2,10,30000.0,60.18957345971564,1332.6771653543308,-1657.7380952380952,119.0,0.8039129758690398
1,10,200,200,1,5,10,120200.0,60.1010101010101,2954.621848739496,-2929.1139240506327,198.0,1.0087084098980994
1,10,200,200,2,5,10,120200.0,60.1010101010101,2954.621848739496,-2929.1139240506327,198.0,1.0087084098980994
1,25,10,10,1,1,10,-187.5,60.0,577.9761904761905,-880.3571428571429,35.0,0.656524678837052
1,25,10,25,2,2,10,-1850.0,60.0,577.9761904761905,-999.1071428571428,35.0,0.5784927018170987
1,25,10,10,1,2,10,-187.5,60.0,577.9761904761905,-880.3571428571429,35.0,0.656524678837052
1,25,10,25,1,2,10,-1850.0,60.0,577.9761904761905,-999.1071428571428,35.0,0.5784927018170987
1,25,10,25,1,1,10,-1850.0,60.0,577.9761904761905,-999.1071428571428,35.0,0.5784927018170987
1,25,10,10,2,2,10,-187.5,60.0,577.9761904761905,-880.3571428571429,35.0,0.656524678837052
1,25,10,10,2,1,10,-187.5,60.0,577.9761904761905,-880.3571428571429,35.0,0.656524678837052
1,25,10,25,2,1,10,-1850.0,60.0,577.9761904761905,-999.1071428571428,35.0,0.5784927018170987
1,25,25,50,1,2,10,-37.5,60.0,768.452380952381,-1155.357142857143,35.0,0.6651210716125708
1,25,25,50,1,1,10,-37.5,60.0,768.452380952381,-1155.357142857143,35.0,0.6651210716125708
1,25,75,100,2,2,10,1450.0,60.0,1173.809523809524,-1657.142857142857,35.0,0.7083333333333335
1,25,75,100,2,1,10,1450.0,60.0,1173.809523809524,-1657.142857142857,35.0,0.7083333333333335
1,25,25,50,2,1,10,-37.5,60.0,768.452380952381,-1155.357142857143,35.0,0.6651210716125708
1,25,25,50,2,2,10,-37.5,60.0,768.452380952381,-1155.357142857143,35.0,0.6651210716125708
1,25,75,100,1,2,10,1450.0,60.0,1173.809523809524,-1657.142857142857,35.0,0.7083333333333335
1,25,75,100,1,1,10,1450.0,60.0,1173.809523809524,-1657.142857142857,35.0,0.7083333333333335
1,10,10,25,2,1,10,-5687.5,59.624413145539904,489.7637795275591,-789.3895348837209,213.0,0.620433585555074
1,10,10,25,1,1,10,-5687.5,59.624413145539904,489.7637795275591,-789.3895348837209,213.0,0.620433585555074
1,10,75,100,1,5,10,25162.5,59.59595959595959,1326.906779661017,-1642.65625,198.0,0.8077811652078863
1,10,75,100,2,5,10,25162.5,59.59595959595959,1326.906779661017,-1642.65625,198.0,0.8077811652078863
1,10,75,100,1,10,10,21325.0,59.53757225433526,1333.616504854369,-1657.678571428571,173.0,0.8045085023359332
1,10,75,100,2,10,10,21325.0,59.53757225433526,1333.616504854369,-1657.678571428571,173.0,0.8045085023359332
1,10,10,25,2,2,10,-7225.0,59.24170616113744,485.3,-789.3895348837209,211.0,0.6147788620880132
1,10,10,25,1,2,10,-7225.0,59.24170616113744,485.3,-789.3895348837209,211.0,0.6147788620880132
1,10,50,75,1,1,10,-2412.5,59.15492957746479,905.7539682539684,-1339.5114942528735,213.0,0.676182303877252
1,10,50,75,2,1,10,-2412.5,59.15492957746479,905.7539682539684,-1339.5114942528735,213.0,0.676182303877252
1,10,200,200,2,2,10,114562.5,59.04761904761905,2956.149193548388,-2930.232558139535,210.0,1.0088445660522278
1,10,200,200,1,2,10,114562.5,59.04761904761905,2956.149193548388,-2930.232558139535,210.0,1.0088445660522278
1,10,200,200,2,1,10,113875.0,58.9622641509434,2953.5,-2934.6264367816093,212.0,1.0064313341493267
1,10,200,200,1,1,10,113875.0,58.9622641509434,2953.5,-2934.6264367816093,212.0,1.0064313341493267
1,10,10,25,2,10,10,-7900.0,58.95953757225434,482.3529411764706,-804.2253521126761,165.0,0.5997733594313382
1,10,10,25,1,10,10,-7900.0,58.95953757225434,482.3529411764706,-804.2253521126761,165.0,0.5997733594313382
1,25,50,75,2,5,10,1425.0,58.82352941176471,1037.5,-1380.357142857143,34.0,0.7516170763260026
1,25,10,25,2,10,10,-2012.5,58.82352941176471,598.75,-999.1071428571428,34.0,0.5992850759606793
1,25,50,75,1,5,10,1425.0,58.82352941176471,1037.5,-1380.357142857143,34.0,0.7516170763260026
1,25,50,75,1,10,10,1425.0,58.82352941176471,1037.5,-1380.357142857143,34.0,0.7516170763260026
1,25,10,25,2,5,10,-2012.5,58.82352941176471,598.75,-999.1071428571428,34.0,0.5992850759606793
1,25,50,75,2,10,10,1425.0,58.82352941176471,1037.5,-1380.357142857143,34.0,0.7516170763260026
1,25,75,100,2,5,10,287.5,58.82352941176471,1174.375,-1657.142857142857,34.0,0.7086745689655173
1,25,10,25,1,10,10,-2012.5,58.82352941176471,598.75,-999.1071428571428,34.0,0.5992850759606793
1,25,10,25,1,5,10,-2012.5,58.82352941176471,598.75,-999.1071428571428,34.0,0.5992850759606793
1,25,10,10,2,10,10,-350.0,58.82352941176471,598.75,-880.3571428571429,34.0,0.6801217038539553
1,25,10,10,2,5,10,-350.0,58.82352941176471,598.75,-880.3571428571429,34.0,0.6801217038539553
1,25,10,10,1,10,10,-350.0,58.82352941176471,598.75,-880.3571428571429,34.0,0.6801217038539553
1,25,10,10,1,5,10,-350.0,58.82352941176471,598.75,-880.3571428571429,34.0,0.6801217038539553
1,25,75,100,1,10,10,287.5,58.82352941176471,1174.375,-1657.142857142857,34.0,0.7086745689655173
1,25,75,100,1,5,10,287.5,58.82352941176471,1174.375,-1657.142857142857,34.0,0.7086745689655173
1,25,75,100,2,10,10,287.5,58.82352941176471,1174.375,-1657.142857142857,34.0,0.7086745689655173
1,10,50,75,2,2,10,-3950.0,58.767772511848335,907.9637096774194,-1339.5114942528735,211.0,0.6778319660361299
1,10,50,75,1,2,10,-3950.0,58.767772511848335,907.9637096774194,-1339.5114942528735,211.0,0.6778319660361299
1,10,200,175,2,10,10,116537.5,58.38150289017341,2988.9851485148515,-2574.305555555556,173.0,1.1610840609283477
1,10,200,175,1,10,10,116537.5,58.38150289017341,2988.9851485148515,-2574.305555555556,173.0,1.1610840609283477
1,10,50,75,2,5,10,-7250.0,58.08080808080808,911.8478260869564,-1350.7530120481929,198.0,0.6750662911380745
1,10,200,175,1,5,10,126462.5,58.08080808080808,2968.1521739130435,-2588.855421686747,198.0,1.1465113690973012
1,10,10,25,1,5,10,-9125.0,58.08080808080808,486.4130434782609,-783.8855421686746,198.0,0.6205153907196258
1,10,50,75,1,5,10,-7250.0,58.08080808080808,911.8478260869564,-1350.7530120481929,198.0,0.6750662911380745
1,10,10,25,2,5,10,-9125.0,58.08080808080808,486.4130434782609,-783.8855421686746,198.0,0.6205153907196258
1,10,200,175,2,5,10,126462.5,58.08080808080808,2968.1521739130435,-2588.855421686747,198.0,1.1465113690973012
1,10,50,75,1,10,10,-8637.5,57.80346820809249,907.5,-1361.472602739726,163.0,0.6665576657024274
1,10,50,75,2,10,10,-8637.5,57.80346820809249,907.5,-1361.472602739726,163.0,0.6665576657024274
1,10,100,100,1,1,10,60150.0,57.74647887323944,1687.7032520325204,-1638.1944444444443,213.0,1.0302215697019201
1,10,100,100,2,1,10,60150.0,57.74647887323944,1687.7032520325204,-1638.1944444444443,213.0,1.0302215697019201
1,10,100,100,2,2,10,56900.0,57.345971563981045,1688.7396694214876,-1638.1944444444443,211.0,1.030854228048725
1,10,100,100,1,2,10,56900.0,57.345971563981045,1688.7396694214876,-1638.1944444444443,211.0,1.030854228048725
1,25,100,100,2,2,10,8500.0,57.14285714285714,1651.875,-1635.8333333333333,35.0,1.009806418746816
1,25,50,75,1,2,10,412.5,57.14285714285714,1037.5,-1355.8333333333333,35.0,0.7652120467117395
1,25,50,75,2,1,10,412.5,57.14285714285714,1037.5,-1355.8333333333333,35.0,0.7652120467117395
1,25,50,75,2,2,10,412.5,57.14285714285714,1037.5,-1355.8333333333333,35.0,0.7652120467117395
1,25,100,100,2,1,10,8500.0,57.14285714285714,1651.875,-1635.8333333333333,35.0,1.009806418746816
1,25,100,100,1,2,10,8500.0,57.14285714285714,1651.875,-1635.8333333333333,35.0,1.009806418746816
1,25,100,100,1,1,10,8500.0,57.14285714285714,1651.875,-1635.8333333333333,35.0,1.009806418746816
1,10,200,175,2,2,10,122537.5,57.14285714285714,2969.1666666666665,-2597.361111111112,210.0,1.1431474252713754
1,10,200,175,1,2,10,122537.5,57.14285714285714,2969.1666666666665,-2597.361111111112,210.0,1.1431474252713754
1,25,50,75,1,1,10,412.5,57.14285714285714,1037.5,-1355.8333333333333,35.0,0.7652120467117395
1,10,200,175,2,1,10,122787.5,57.07547169811321,2966.3223140495866,-2594.9175824175823,212.0,1.143127756406807
1,10,200,175,1,1,10,122787.5,57.07547169811321,2966.3223140495866,-2594.9175824175823,212.0,1.143127756406807
1,10,100,100,1,10,10,43700.0,56.64739884393064,1698.0867346938776,-1636.1666666666667,173.0,1.0378445969403347
1,10,100,100,2,10,10,43700.0,56.64739884393064,1698.0867346938776,-1636.1666666666667,173.0,1.0378445969403347
1,10,100,100,2,5,10,49000.0,56.56565656565656,1683.928571428571,-1623.2558139534883,198.0,1.037377200163733
1,10,100,100,1,5,10,49000.0,56.56565656565656,1683.928571428571,-1623.2558139534883,198.0,1.037377200163733
1,25,100,100,1,5,10,6700.0,55.88235294117647,1644.078947368421,-1635.8333333333333,34.0,1.0050406198889992
1,25,100,100,2,10,10,6700.0,55.88235294117647,1644.078947368421,-1635.8333333333333,34.0,1.0050406198889992
1,25,100,100,2,5,10,6700.0,55.88235294117647,1644.078947368421,-1635.8333333333333,34.0,1.0050406198889992
1,25,75,75,1,5,10,1537.5,55.88235294117647,1183.5526315789473,-1396.6666666666667,34.0,0.8474123853787212
1,25,75,75,2,10,10,1537.5,55.88235294117647,1183.5526315789473,-1396.6666666666667,34.0,0.8474123853787212
1,25,75,75,1,10,10,1537.5,55.88235294117647,1183.5526315789473,-1396.6666666666667,34.0,0.8474123853787212
1,25,75,75,2,5,10,1537.5,55.88235294117647,1183.5526315789473,-1396.6666666666667,34.0,0.8474123853787212
1,25,100,100,1,10,10,6700.0,55.88235294117647,1644.078947368421,-1635.8333333333333,34.0,1.0050406198889992
1,25,200,150,2,1,10,18700.0,54.285714285714285,2897.368421052632,-2271.875,35.0,1.275320350394556
1,25,75,75,2,1,10,525.0,54.285714285714285,1183.5526315789473,-1372.65625,35.0,0.8622352694485217
1,25,200,150,2,2,10,18700.0,54.285714285714285,2897.368421052632,-2271.875,35.0,1.275320350394556
1,25,200,150,1,2,10,18700.0,54.285714285714285,2897.368421052632,-2271.875,35.0,1.275320350394556
1,25,75,75,2,2,10,525.0,54.285714285714285,1183.5526315789473,-1372.65625,35.0,0.8622352694485217
1,25,200,150,1,1,10,18700.0,54.285714285714285,2897.368421052632,-2271.875,35.0,1.275320350394556
1,25,75,75,1,2,10,525.0,54.285714285714285,1183.5526315789473,-1372.65625,35.0,0.8622352694485217
1,25,75,75,1,1,10,525.0,54.285714285714285,1183.5526315789473,-1372.65625,35.0,0.8622352694485217
1,10,10,10,2,10,10,-4262.5,53.75722543352601,489.3817204301075,-622.1875,173.0,0.7865502287174003
1,10,10,10,1,10,10,-4262.5,53.75722543352601,489.3817204301075,-622.1875,173.0,0.7865502287174003
1,10,10,10,2,1,10,-4050.0,53.05164319248826,501.1061946902655,-606.75,213.0,0.8258857761685464
